YEAR,MONTH,DAY,HOUR,TEMP,WS,WD,HUM,AP,SLP,VISIBILITY,GTEMP,N_ELEC,ELEC,N_ELEC2
2022,10,28,4,9.9,0.1,0,100,1021.6,1026.5,444,9.8,6.1799,0.14,6.1799
2022,10,28,5,10.1,0.6,340,100,1021.6,1026.5,298,9.8,5.8401,0.19,5.8401
2022,10,28,6,10.9,0.4,0,100,1022,1026.9,281,10.3,6.0389,0.21,6.0389
2022,10,28,7,10.1,0.3,0,99,1022.2,1027.1,286,10,6.1923,0.45,6.1923
2022,10,28,8,10.5,1.4,160,99,1022.7,1027.6,323,11.1,6.309,0.39,6.309
2022,10,28,9,11.9,0.6,180,91,1023.1,1028,455,12.4,6.5452,0.24,6.5452
2022,10,28,10,13.5,1.7,180,80,1023.2,1028,821,17,6.957,0.38,6.957
2022,10,28,11,14.9,1.7,160,73,1022.9,1027.7,1494,20.2,6.9416,0.24,6.9416
2022,10,28,12,16.6,1.3,160,55,1022.5,1027.3,843,22.8,6.7859,0.25,6.7859
2022,10,28,13,17.7,1.8,180,56,1021.8,1026.5,872,24.1,6.6334,0.38,6.6334
2022,10,28,14,18.4,1.9,180,50,1021.1,1025.8,1220,24.2,6.444,0.3,6.444
2022,10,28,15,18.7,1.5,180,43,1020.6,1025.3,988,21.1,6.2782,0.3,6.2782
2022,10,28,16,19,1.5,230,39,1020.5,1025.2,1011,17.8,6.3222,0.37,6.3222
2022,10,28,17,17.9,1.3,250,48,1020.2,1024.9,839,15.5,6.0027,0.5,6.0027
2022,10,28,18,14.9,0.6,270,72,1020.5,1025.3,861,13.4,5.6833,0.85,5.6833
2022,10,28,19,13.2,0.6,290,80,1021,1025.8,631,12.1,5.5717,0.5,5.5717
2022,10,28,20,12.6,1,320,84,1021.2,1026,615,11.1,5.5305,0.31,5.5305
2022,10,28,21,11.8,0.5,250,88,1021.6,1026.5,472,10.4,5.5905,0.41,5.5905
2022,10,28,22,11.5,0.3,0,91,1022,1026.9,424,9.9,5.7665,0.57,5.7665
2022,10,28,23,11.3,0.8,110,91,1022.4,1027.3,464,9.6,6.0669,0.47,6.0669
2022,10,29,0,10.9,0.8,110,93,1022.4,1027.3,399,9.2,6.4382,0.54,6.4382
2022,10,29,1,10.3,0.3,0,95,1022.3,1027.2,350,8.8,6.7076,0.35,6.7076
2022,10,29,2,9.6,0.1,0,96,1022.5,1027.4,264,8.4,6.6288,0.26,6.6288
2022,10,29,3,8.8,0.3,0,97,1022.7,1027.6,345,8,6.5141,0.21,6.5141
2022,10,29,4,8,0.2,0,99,1022.5,1027.4,335,7.7,6.302,0.23,6.302
2022,10,29,5,8.2,0.1,0,100,1022.6,1027.5,531,7.4,5.9352,0.24,5.9352
2022,10,29,6,8.4,0.1,0,98,1022.7,1027.6,502,7.1,6.2169,0.18,6.2169
2022,10,29,7,8.8,0.2,0,96,1022.9,1027.8,1805,7,6.3778,0.18,6.3778
2022,10,29,8,10.6,0.3,0,92,1023.1,1028,1200,8.2,6.5783,0.28,6.5783
2022,10,29,9,13.9,2.7,110,72,1023.5,1028.3,2000,10.6,6.8853,0.84,6.8853
2022,10,29,10,16.2,3.2,110,63,1023.4,1028.2,2000,16.5,6.9231,1.07,6.9231
2022,10,29,11,17.8,2,110,55,1023.1,1027.8,2000,20.5,6.9067,1.54,6.9067
2022,10,29,12,18.3,1.7,90,45,1022.5,1027.2,2000,23.4,6.7578,0.71,6.7578
2022,10,29,13,19.5,1.4,200,43,1021.4,1026.1,2000,25.7,6.6615,0.44,6.6615
2022,10,29,14,19.4,1.1,140,43,1020.8,1025.5,2000,22.8,6.4959,0.611667,6.4959
2022,10,29,15,19.8,1.6,70,37,1020.4,1025.1,2069,21.6,6.3473,0.611666,6.3473
2022,10,29,16,20.6,1.1,270,29,1020.2,1024.9,1805,18.7,6.1765,0.611667,6.1765
2022,10,29,17,19.2,1.5,250,43,1020.2,1024.9,1805,16.3,5.9452,0.611667,5.9452
2022,10,29,18,16.2,0.5,290,64,1020.5,1025.3,1378,14.1,5.7187,0.611666,5.7187
2022,10,29,19,14.9,1,320,71,1020.7,1025.5,1452,12.6,5.613,0.611667,5.613
2022,10,29,20,14,1.4,290,76,1020.9,1025.7,828,11.9,5.5723,0.611667,5.5723
2022,10,29,21,13.3,0.7,270,80,1020.9,1025.7,782,11.5,5.6206,0.611666,5.6206
2022,10,29,22,12.7,0.7,250,85,1021.1,1025.9,667,10.9,5.7869,0.611667,5.7869
2022,10,29,23,11.8,0.7,290,88,1021.4,1026.3,517,10.2,6.0781,0.611667,6.0781
2022,10,30,0,10.6,0,0,93,1021.1,1026,518,9.5,6.4471,0.611666,6.4471
2022,10,30,1,10.5,0.7,90,94,1021.2,1026.1,708,9.1,6.8115,0.611667,6.8115
2022,10,30,2,10.2,0.8,110,92,1021.2,1026.1,521,8.8,6.7299,0.611667,6.7299
2022,10,30,3,10.7,0.9,140,87,1021.3,1026.2,612,8.9,6.5871,0.611666,6.5871
2022,10,30,4,10.3,0.9,140,86,1021.3,1026.2,889,8.4,6.3659,0.611667,6.3659
2022,10,30,5,9.6,0,0,89,1021.5,1026.4,1102,8.1,6.0433,0.611667,6.0433
2022,10,30,6,8.7,0,0,91,1021.6,1026.5,1077,7.7,6.3493,0.611666,6.3493
2022,10,30,7,8.7,0.1,0,94,1021.7,1026.6,1212,7.4,6.5622,0.611667,6.5622
2022,10,30,8,10.1,0.2,0,92,1022.2,1027.1,1010,8.6,6.7205,0.611667,6.7205
2022,10,30,9,14.2,1.9,110,71,1022.6,1027.4,1869,11.2,6.8907,0.611666,6.8907
2022,10,30,10,15.5,2.6,90,62,1022.2,1027,1974,16.4,6.8595,0.611667,6.8595
2022,10,30,11,17.3,2.5,110,55,1021.8,1026.5,1879,20.1,6.838,0.611667,6.838
2022,10,30,12,19.3,1.3,110,49,1021.1,1025.8,1972,23.6,6.7084,0.611666,6.7084
2022,10,30,13,19.7,1.5,50,44,1020.4,1025.1,1929,25.2,6.536,0.611667,6.536
2022,10,30,14,20,2.4,160,41,1019.6,1024.3,1912,24.8,6.3475,0.611667,6.3475
2022,10,30,15,20.2,1.9,140,39,1019.3,1024,1937,21.9,6.1899,0.611666,6.1899
2022,10,30,16,20.1,1.9,160,36,1019.5,1024.2,2002,18.8,6.1182,0.611667,6.1182
2022,10,30,17,19,1.3,140,41,1019.5,1024.2,2000,15.9,5.8099,0.611667,5.8099
2022,10,30,18,16,0.7,270,53,1019.9,1024.7,2000,13.7,5.568,0.611666,5.568
2022,10,30,19,14.9,0.3,0,64,1020.1,1024.9,1777,12.3,5.4501,0.611667,5.4501
2022,10,30,20,13.6,0.9,290,72,1020.3,1025.1,1425,11.6,5.4231,0.57,5.4231
2022,10,30,21,12.3,0.8,270,80,1020.6,1025.4,1108,10.9,5.4721,0.55,5.4721
2022,10,30,22,12.9,1.5,200,80,1021.1,1025.9,1010,10.6,5.6335,0.75,5.6335
2022,10,30,23,11.8,0.2,0,87,1021.2,1026.1,613,10.1,5.9019,0.43,5.9019
2022,10,31,0,11.4,0.5,200,91,1021,1025.9,621,9.6,6.2839,0.26,6.2839
2022,10,31,1,11.5,0.8,140,86,1021.1,1026,1641,9.7,6.8088,0.26,6.8088
2022,10,31,2,11.6,0.7,110,83,1021.1,1026,981,9.9,6.9596,0.31,6.9596
2022,10,31,3,11.9,0.7,110,81,1020.9,1025.7,1292,10.2,6.9206,0.51,6.9206
2022,10,31,4,11.4,0.9,110,83,1020.8,1025.7,1800,9.9,6.8361,0.28,6.8361
2022,10,31,5,11.5,0.9,140,80,1021.1,1026,1950,9.1,6.5255,0.15,6.5255
2022,10,31,6,12.3,2.7,90,75,1021,1025.8,2000,9.1,6.7748,0.18,6.7748
2022,10,31,7,11.8,1.4,90,77,1021.2,1026.1,2000,8.6,6.8244,0.69,6.8244
2022,10,31,8,13.1,1.6,110,73,1021.3,1026.1,1999,9.5,6.8235,0.5,6.8235
2022,10,31,9,14.8,2.4,110,63,1021.5,1026.3,2000,11.3,6.8736,0.28,6.8736
2022,10,31,10,16.3,2.9,140,57,1021.3,1026.1,2000,17,6.7672,0.36,6.7672
2022,10,31,11,17.4,2.4,140,53,1020.6,1025.3,2000,20.6,6.6791,0.31,6.6791
2022,10,31,12,18.4,2.5,160,44,1020.1,1024.8,1998,23.7,6.5287,0.46,6.5287
2022,10,31,13,18.8,2.1,200,37,1019.3,1024,2000,25.9,6.4085,0.39,6.4085
2022,10,31,14,19.3,2.3,180,37,1018.7,1023.4,2000,25,6.2541,0.81,6.2541
2022,10,31,15,20,1.2,90,34,1018.4,1023.1,1985,23.2,6.0963,1.31,6.0963
2022,10,31,16,18.7,3,270,46,1018.4,1023.1,1908,19.9,5.67,0.38,5.67
2022,10,31,17,17.4,2.3,270,62,1018.5,1023.2,1946,17.3,5.7481,0.83,5.7481
2022,10,31,18,16.1,1.5,250,70,1018.7,1023.5,1387,15.6,5.5113,0.98,5.5113
2022,10,31,19,14.9,1,250,75,1018.8,1023.6,1101,13.8,5.3821,0.56,5.3821
2022,10,31,20,13.7,0.7,250,82,1018.5,1023.3,815,12.4,5.3286,0.55,5.3286
2022,10,31,21,12.8,1.3,250,90,1018.7,1023.5,789,11.6,5.3489,0.47,5.3489
2022,10,31,22,12.6,0.9,270,93,1019,1023.8,387,11.1,5.456,0.5,5.456
2022,10,31,23,12.4,1,320,94,1019.1,1023.9,426,10.5,5.5619,1.05,5.5619
2022,11,1,0,11.7,0,0,95,1019.2,1024,275,10,5.6257,1.04,5.6257
2022,11,1,1,11,0.4,0,98,1019.2,1024.1,230,9.6,5.7142,0.41,5.7142
2022,11,1,2,10.4,0.8,290,99,1019,1023.9,190,9.4,5.6027,0.3,5.6027
2022,11,1,3,10.6,0,0,100,1018.7,1023.6,159,9.1,5.5195,0.4,5.5195
2022,11,1,4,9.8,0.4,0,100,1018.1,1023,139,9.2,5.3474,0.25,5.3474
2022,11,1,5,9.8,0,0,100,1018.1,1023,247,9.5,5.1003,0.18,5.1003
2022,11,1,6,10.3,0,0,100,1018.3,1023.2,251,9.3,5.2055,0.31,5.2055
2022,11,1,7,10.5,1.3,110,100,1018.4,1023.3,192,9.2,5.308,0.17,5.308
2022,11,1,8,10.6,1.4,140,100,1018.7,1023.6,90,10.6,5.4587,0.43,5.4587
2022,11,1,9,11.1,0.4,0,100,1019.3,1024.2,30,12.9,5.6496,0.76,5.6496
2022,11,1,10,12.2,0.6,200,100,1019.1,1023.9,219,14.8,5.7593,0.3,5.7593
2022,11,1,11,15,0.6,270,80,1018.5,1023.3,582,19.1,5.854,0.32,5.854
2022,11,1,12,16.6,1.5,290,73,1017.8,1022.5,636,20.7,5.8322,0.25,5.8322
2022,11,1,13,17.2,2,270,63,1017.1,1021.8,943,19.5,5.7948,0.14,5.7948
2022,11,1,14,19.1,3.2,270,53,1016.4,1021.1,570,24.5,5.7258,0.21,5.7258
2022,11,1,15,18.7,3.8,270,44,1016.3,1021,947,22.1,5.6781,0.21,5.6781
2022,11,1,16,17.7,3.2,250,51,1016.5,1021.2,843,18.2,5.5501,0.22,5.5501
2022,11,1,17,16.3,3.2,270,62,1016.6,1021.3,523,15.7,5.3335,0.64,5.3335
2022,11,1,18,14.8,2.5,270,59,1016.9,1021.7,716,13.1,5.1061,0.61,5.1061
2022,11,1,19,12.7,1.5,250,75,1017.6,1022.4,567,11.6,4.991,0.54,4.991
2022,11,1,20,11.8,0.4,0,83,1017.7,1022.5,921,10.5,4.9469,0.54,4.9469
2022,11,1,21,11.4,2.2,320,84,1017.3,1022.1,721,9.8,4.9796,0.59,4.9796
2022,11,1,22,10.6,1.9,290,87,1017.4,1022.3,716,9,5.0842,0.54,5.0842
2022,11,1,23,9.5,0.9,290,89,1017.7,1022.6,787,8.3,5.1639,1.89,5.1639
2022,11,2,0,8.1,0.9,250,88,1017.7,1022.6,1732,7.6,5.1188,1.14,5.1188
2022,11,2,1,7.2,1.1,250,82,1017.7,1022.6,1354,7,4.9366,0.55,4.9366
2022,11,2,2,6.6,1.4,290,86,1017.9,1022.8,1264,6.4,4.7277,0.22,4.7277
2022,11,2,3,5.4,1.2,290,90,1017.8,1022.8,1615,5.9,4.6963,0.52,4.6963
2022,11,2,4,4.7,0.8,270,90,1017.6,1022.6,1556,5.4,4.5841,0.33,4.5841
2022,11,2,5,4.4,1,290,92,1017.9,1022.9,1534,4.9,4.4844,0.7,4.4844
2022,11,2,6,4.3,0.6,270,92,1017.6,1022.6,1530,4.5,4.5364,0.25,4.5364
2022,11,2,7,4,0.7,270,92,1017.8,1022.8,1373,4.2,4.6641,0.86,4.6641
2022,11,2,8,6.4,0.3,0,84,1018.4,1023.3,966,5.1,4.9299,0.43,4.9299
2022,11,2,9,10,0.5,90,65,1019.3,1024.2,1436,7,5.265,0.42,5.265
2022,11,2,10,12.2,0.7,230,56,1018.6,1023.4,1139,15.5,5.5628,0.28,5.5628
2022,11,2,11,13.9,1,270,42,1018.3,1023.1,1782,19.9,5.7536,0.17,5.7536
2022,11,2,12,15.1,1.6,230,30,1016.9,1021.7,1996,22.8,5.7435,0.27,5.7435
2022,11,2,13,16.4,1.6,360,23,1016.1,1020.8,1975,25.1,5.7032,0.23,5.7032
2022,11,2,14,17.4,2.3,230,20,1015.4,1020.1,1995,24.7,5.6664,0.18,5.6664
2022,11,2,15,17.4,2.8,270,23,1015.3,1020,1781,21.1,5.6248,0.26,5.6248
2022,11,2,16,15.8,3.4,270,35,1015.5,1020.3,1997,16.3,6.242,0.28,6.242
2022,11,2,17,14,2.8,270,47,1015.8,1020.6,2000,13.5,5.2328,0.43,5.2328
2022,11,2,18,12.1,3,270,45,1016,1020.8,2000,10.9,5.0407,1.09,5.0407
2022,11,2,19,10.6,1.5,250,51,1016.4,1021.3,2000,9.3,4.9535,0.45,4.9535
2022,11,2,20,9.4,0.9,250,57,1016.3,1021.2,2000,8.4,4.9479,1.8,4.9479
2022,11,2,21,8.9,0.5,160,63,1015.9,1020.8,2000,7.7,5.0364,1.8,5.0364
2022,11,2,22,8.7,0.8,90,66,1015.9,1020.8,2000,7.3,5.2444,0.74,5.2444
2022,11,2,23,7.8,0.5,110,72,1015.6,1020.5,2000,6.8,5.6293,0.49,5.6293
2022,11,3,0,6.5,0.5,70,77,1015.7,1020.6,2000,6.3,6.1612,0.19,6.1612
2022,11,3,1,5.5,0.9,290,85,1015.9,1020.8,1993,5.9,6.6009,0.2,6.6009
2022,11,3,2,5.9,0.3,0,82,1015.4,1020.3,1750,5.8,6.606,0.24,6.606
2022,11,3,3,5.7,0.1,0,83,1015.3,1020.2,1775,5.6,6.483,0.17,6.483
2022,11,3,4,5.2,0.4,0,91,1015,1020,1788,5.4,6.2726,0.17,6.2726
2022,11,3,5,5.5,0.5,230,91,1014.9,1019.8,1885,5.5,5.9621,0.15,5.9621
2022,11,3,6,5.6,1,290,90,1015.5,1020.4,1885,5.9,6.2892,0.24,6.2892
2022,11,3,7,6.6,1.2,160,85,1015.2,1020.1,1793,6,6.5062,1.8,6.5062
2022,11,3,8,7.8,0.2,0,82,1015.7,1020.6,1308,7,6.7044,0.61,6.7044
2022,11,3,9,9.7,0.4,0,73,1016.6,1021.5,1322,9.5,6.9961,0.35,6.9961
2022,11,3,10,11.3,0.9,200,61,1015.7,1020.5,1806,13.9,6.9117,0.21,6.9117
2022,11,3,11,13,1.5,290,50,1015.4,1020.2,1861,17.4,6.7494,0.74,6.7494
2022,11,3,12,13.2,2,250,52,1014.9,1019.7,1777,15.7,6.5731,1.04,6.5731
2022,11,3,13,13.8,2.1,270,44,1014.8,1019.6,1835,15.5,6.3951,0.22,6.3951
2022,11,3,14,13.5,2.5,270,46,1014.9,1019.7,1782,14.4,6.2206,0.23,6.2206
2022,11,3,15,12.9,3.5,290,51,1015,1019.8,1905,12.8,6.282,0.19,6.282
2022,11,3,16,12.2,3.1,320,57,1015,1019.8,1428,12,5.853,0.19,5.853
2022,11,3,17,11.8,3.3,290,54,1014.7,1019.5,1804,11.1,5.6299,0.31,5.6299
2022,11,3,18,11.1,1.5,320,60,1014.7,1019.5,1689,10.1,5.517,0.27,5.517
2022,11,3,19,10.5,1.9,290,59,1015.2,1020.1,1953,8.6,5.4934,0.61,5.4934
2022,11,3,20,10.2,2.6,290,61,1015.6,1020.5,2000,7.6,5.5639,1.02,5.5639
2022,11,3,21,9.4,2.2,290,65,1016.1,1021,2000,7.6,5.753,0.51,5.753
2022,11,3,22,9,3.3,290,58,1016.4,1021.3,1910,7.1,6.0634,0.51,6.0634
2022,11,3,23,8.3,3.4,320,51,1016.7,1021.6,2000,6.4,6.451,0.49,6.451
2022,11,4,0,6.8,3.2,320,51,1017,1021.9,2000,5.5,6.7798,0.36,6.7798
2022,11,4,1,6.2,3.2,320,50,1017.4,1022.3,2000,4.9,6.6946,0.36,6.6946
2022,11,4,2,5.2,1.8,320,54,1017.5,1022.5,2000,4.3,6.5249,0.29,6.5249
2022,11,4,3,4.2,1.4,320,57,1017.5,1022.5,2000,3.4,6.2849,0.28,6.2849
2022,11,4,4,3.6,1.6,320,54,1017.7,1022.7,2000,2.6,5.9353,0.29,5.9353
2022,11,4,5,2.9,1.3,340,56,1017.9,1022.9,2000,2,6.194,0.18,6.194
2022,11,4,6,2.2,1.3,320,61,1018.5,1023.5,2000,1.4,6.3206,0.15,6.3206
2022,11,4,7,2.6,2.4,320,54,1018.7,1023.7,2000,1.1,6.5191,0.58,6.5191
2022,11,4,8,3,1.9,320,51,1019.5,1024.5,2000,1.8,6.8112,0.45,6.8112
2022,11,4,9,3.9,3.4,290,40,1020.1,1025.1,2000,3.1,6.8323,0.4,6.8323
2022,11,4,10,5.1,2.9,290,36,1020.3,1025.3,1985,11.1,6.8952,0.62,6.8952
2022,11,4,11,6.3,3.3,290,29,1020.2,1025.2,1947,15.7,6.786,1.03,6.786
2022,11,4,12,7.7,3.4,320,27,1019.6,1024.5,1962,19.2,6.644,0.48,6.644
2022,11,4,13,7.7,4.3,290,23,1019.2,1024.1,1992,20,6.4643,0.36,6.4643
2022,11,4,14,8.2,3.9,290,27,1018.8,1023.7,2000,20.1,6.2848,0.5,6.2848
2022,11,4,15,9.3,3.4,290,23,1018.4,1023.3,2000,15.7,6.2695,0.78,6.2695
2022,11,4,16,9.6,3.1,290,23,1018.5,1023.4,1996,11.4,5.8873,1.03,5.8873
2022,11,4,17,9,3.4,290,23,1018.5,1023.4,2000,8.6,5.6843,1.14,5.6843
2022,11,4,18,7.6,2.4,320,29,1018.9,1023.8,2000,6.4,5.5762,1.32,5.5762
2022,11,4,19,6.1,1.2,320,36,1019.6,1024.6,1997,5,5.5484,1.92,5.5484
2022,11,4,20,5.5,1.6,320,37,1020.1,1025.1,2000,4,5.6316,0.8,5.6316
2022,11,4,21,4.9,1.3,320,38,1020.4,1025.4,2000,3.2,5.7798,0.67,5.7798
2022,11,4,22,4.6,2.7,320,40,1020.6,1025.6,2000,2.7,6.5637,0.87,6.5637
2022,11,4,23,3.6,1.4,320,44,1020.8,1025.8,2000,2.1,6.3015,0.52,6.3015
2022,11,5,0,3.5,1.3,320,44,1021,1026,2000,1.6,5.9294,0.27,5.9294
2022,11,5,1,2.3,0.4,0,51,1021,1026,2000,1.1,6.1807,0.3,6.1807
2022,11,5,2,1.5,0.5,250,56,1021,1026,2000,0.7,6.2787,0.26,6.2787
2022,11,5,3,0,0.5,290,65,1020.8,1025.9,1949,0.4,6.4638,0.34,6.4638
2022,11,5,4,-0.8,0.7,270,72,1020.6,1025.7,2000,0.1,6.7313,0.21,6.7313
2022,11,5,5,-0.4,0.5,110,72,1020.9,1026,2020,0,6.7245,0.18,6.7245
2022,11,5,6,0,1.3,110,69,1021.3,1026.4,2033,-0.1,6.7672,0.29,6.7672
2022,11,5,7,0.1,0.8,140,68,1021.5,1026.6,1997,-0.1,6.6969,0.25,6.6969
2022,11,5,8,2.6,1,140,60,1022.1,1027.1,1918,0.2,6.5874,0.26,6.5874
2022,11,5,9,4.7,1.4,140,55,1022.8,1027.8,1970,2.2,6.4128,0.36,6.4128
2022,11,5,10,7,1.1,160,50,1022.7,1027.6,1785,10.7,6.2588,1.1,6.2588
2022,11,5,11,8.7,1.2,320,35,1022.5,1027.4,1992,16.1,6.2153,0.44,6.2153
2022,11,5,12,10.7,1.8,290,29,1021.7,1026.6,1991,19.9,5.9013,0.36,5.9013
2022,11,5,13,12.1,1.5,270,25,1021,1025.8,2000,22,5.6678,0.27,5.6678
2022,11,5,14,12.5,2.8,340,28,1020.4,1025.2,2068,21.4,5.5571,0.69,5.5571
2022,11,5,15,12.5,3.3,290,29,1020,1024.8,1989,17.6,5.5343,0.48,5.5343
2022,11,5,16,12.2,3.2,270,33,1020.2,1025,2000,12.7,5.6054,0.37,5.6054
2022,11,5,17,11.2,2.4,270,40,1020.1,1025,2000,9.9,5.7643,0.67,5.7643
2022,11,5,18,9.3,1.5,270,45,1020.5,1025.4,2000,7.4,6.0656,0.27,6.0656
2022,11,5,19,7.3,0.5,270,54,1020.8,1025.7,2000,6,6.4525,0.18,6.4525
2022,11,5,20,6.4,0.4,0,60,1021,1026,1988,5,6.7978,0.28,6.7978
2022,11,5,21,5.6,0.5,320,64,1021,1026,1993,4.4,6.6851,0.48,6.6851
2022,11,5,22,4.2,0.6,250,71,1021.1,1026.1,1982,3.7,6.4956,0.4,6.4956
2022,11,5,23,4.1,0.9,110,72,1021.1,1026.1,1746,3.3,6.2401,0.25,6.2401
2022,11,6,0,3.6,0.7,110,74,1020.9,1025.9,2016,3,5.8993,0.14,5.8993
2022,11,6,1,3.6,0.9,110,77,1020.7,1025.7,1728,2.8,6.1572,0.29,6.1572
2022,11,6,2,3.5,1.4,110,76,1020.8,1025.8,1608,2.6,6.2387,0.41,6.2387
2022,11,6,3,3.7,0.7,110,75,1020.7,1025.7,1690,3.4,6.4341,0.28,6.4341
2022,11,6,4,4.1,0.9,110,76,1020.5,1025.5,1472,3.6,6.6906,0.16,6.6906
2022,11,6,5,4.3,0.2,0,76,1020.5,1025.5,1751,4,6.7156,0.14,6.7156
2022,11,6,6,3.2,0.6,90,82,1020.7,1025.7,1626,2.7,6.8011,0.19,6.8011
2022,11,6,7,3.1,0.1,0,84,1021,1026,1222,2.2,6.7064,0.23,6.7064
2022,11,6,8,4.8,0.2,0,76,1021.4,1026.4,1505,2.9,6.578,0.12,6.578
2022,11,6,9,8.5,1.1,140,64,1022.1,1027,1667,5.4,6.4012,0.46,6.4012
2022,11,6,10,10.6,1.9,160,58,1022.2,1027.1,1984,12.5,6.2323,0.48,6.2323
2022,11,6,11,12.2,1.4,110,54,1021.6,1026.4,1853,17.1,6.1826,1,6.1826
2022,11,6,12,14.3,1,250,43,1021.3,1026.1,1967,20.7,5.8616,0.69,5.8616
2022,11,6,13,14.9,2.7,230,38,1020.3,1025.1,1942,23.6,5.6431,0.63,5.6431
2022,11,6,14,14.7,3.2,290,38,1019.6,1024.4,1985,23.3,5.5422,0.32,5.5422
2022,11,6,15,15.2,2.7,290,37,1019.2,1024,1980,19.6,5.6569,0.31,5.6569
2022,11,6,16,15.2,2.3,250,34,1019,1023.8,1742,14.9,5.7295,0.19,5.7295
2022,11,6,17,14,2,270,44,1018.6,1023.4,2000,12.4,5.797,1.22,5.797
2022,11,6,18,11.3,0.9,270,52,1018.7,1023.6,2000,9.7,5.6105,1.08,5.6105
2022,11,6,19,9.8,0.8,270,60,1019.3,1024.2,2009,8.5,5.488,1.21,5.488
2022,11,6,20,8.7,0.6,290,64,1019.4,1024.3,2007,7,5.2828,1.42,5.2828
2022,11,6,21,7.7,1.1,290,73,1019.7,1024.6,1754,6.2,5.0544,0.67,5.0544
2022,11,6,22,6.9,0.8,270,76,1020.1,1025,1626,5.5,5.1796,0.85,5.1796
2022,11,6,23,6.6,0.3,0,78,1020.2,1025.1,1694,5.7,5.3204,0.3,5.3204
2022,11,7,0,6.2,0.2,0,80,1019.9,1024.9,1861,5.3,5.5389,0.26,5.5389
2022,11,7,1,6.1,0.4,0,83,1019.9,1024.9,1694,5.6,5.7182,0.2,5.7182
2022,11,7,2,5.6,1,110,83,1020,1025,1832,4.6,5.8218,0.15,5.8218
2022,11,7,3,5.6,1.1,110,86,1019.5,1024.5,1209,4.2,5.8858,0.14,5.8858
2022,11,7,4,3.8,0.2,0,90,1019.5,1024.5,1131,3.8,5.8485,0.16,5.8485
2022,11,7,5,4.4,0.1,0,92,1019.4,1024.4,1010,3.5,5.8054,0.2,5.8054
2022,11,7,6,4.5,0.3,0,91,1019.4,1024.4,1495,3.3,5.7451,0.28,5.7451
2022,11,7,7,4.3,0.1,0,92,1019.4,1024.4,1050,3.3,5.7102,0.66,5.7102
2022,11,7,8,5.9,0,0,88,1020,1025,1098,4.9,5.5346,0.44,5.5346
2022,11,7,9,8.5,1,200,76,1020.5,1025.4,1110,7.9,5.3936,0.63,5.3936
2022,11,7,10,10.5,1.3,140,64,1020.5,1025.4,1207,11.6,5.1618,0.22,5.1618
2022,11,7,11,11.1,1.4,180,62,1020.1,1025,1096,11.8,5.0419,0.21,5.0419
2022,11,7,12,13.1,1.6,140,53,1019.4,1024.2,1322,16.1,4.9881,0.2,4.9881
2022,11,7,13,14.6,1.3,110,47,1018.1,1022.9,1714,16.7,5.0248,0.18,5.0248
2022,11,7,14,15.3,1.7,140,38,1017.4,1022.2,1802,17,5.1225,0.14,5.1225
2022,11,7,15,16.7,1.6,160,35,1017.1,1021.8,1606,17,5.2208,0.21,5.2208
2022,11,7,16,16.1,2.6,270,34,1017.2,1022,1715,14.4,5.1964,0.18,5.1964
2022,11,7,17,14.5,2.9,290,48,1017.7,1022.5,1929,12.4,5.0839,0.28,5.0839
2022,11,7,18,13.9,2.3,270,49,1018.1,1022.9,2000,11.4,4.8979,0.39,4.8979
2022,11,7,19,13.3,1.2,290,60,1018.5,1023.3,2000,10.9,4.8763,0.6,4.8763
2022,11,7,20,12.8,1.3,270,62,1018.8,1023.6,1863,10.6,4.7481,0.68,4.7481
2022,11,7,21,12.4,0.3,0,67,1018.9,1023.7,1893,10.1,4.6697,0.47,4.6697
2022,11,7,22,11.5,0.1,0,71,1019.1,1023.9,1726,9.2,4.745,0.42,4.745
2022,11,7,23,11.3,1.2,140,72,1019.4,1024.3,1604,9.3,4.8475,0.65,4.8475
2022,11,8,0,10.6,1.2,140,74,1019.3,1024.2,1186,8.4,5.0485,0.25,5.0485
2022,11,8,1,9.6,1,140,81,1019.3,1024.2,1010,7.6,5.3236,0.29,5.3236
2022,11,8,2,9.2,1,140,84,1019.4,1024.3,804,7.3,5.5957,0.24,5.5957
2022,11,8,3,9.5,0.6,90,82,1019.5,1024.4,769,8.4,5.7555,0.24,5.7555
2022,11,8,4,9.4,1.2,70,81,1019.3,1024.2,800,7.8,5.7323,0.21,5.7323
2022,11,8,5,9.3,0.4,0,91,1019.6,1024.5,766,8.7,5.7124,0.22,5.7124
2022,11,8,6,9.3,0.5,320,93,1019.9,1024.8,685,8.4,5.6551,0.16,5.6551
2022,11,8,7,9,0.1,0,94,1020.2,1025.1,692,7.2,5.6156,1.27,5.6156
2022,11,8,8,9.3,0.3,0,94,1021,1025.9,651,7.5,6.1775,0.88,6.1775
2022,11,8,9,11.4,0.7,320,83,1021.5,1026.4,587,10.4,5.2217,0.3,5.2217
2022,11,8,10,13.8,1.3,200,66,1021.7,1026.5,989,15.6,5.022,0.22,5.022
2022,11,8,11,15.5,0.9,140,63,1021.5,1026.3,1100,18.9,4.9209,0.15,4.9209
2022,11,8,12,16.6,1.5,180,54,1021.1,1025.9,1044,21.5,4.9135,0.16,4.9135
2022,11,8,13,16.6,1.4,320,48,1020.2,1025,1186,20.2,4.9886,0.2,4.9886
